,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,question,question_model_name,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
10,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
11,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
12,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.4,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
13,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
14,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
15,-1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
16,-1_c_not_same_model_family_not_name_drop_any_specific_flag,10,10.0,0.4,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
17,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
18,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
19,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
20,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
21,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
22,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
23,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
24,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
25,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
26,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
27,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
28,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
29,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
30,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
31,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
32,all,11,11.0,0.09090909090909091,0.2874797872880344,0.08667841720414474,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
33,all,11,,,,,,,,,,,,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,mistralai/Mixtral-8x22B-Instruct-v0.1
34,-1_all,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
35,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
36,-1_c_not_same_model_family,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
37,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
38,-1_c_not_name_drop_flag,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
39,-1_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
40,-1_c_not_name_drop_any_specific_flag,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
41,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
42,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
43,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
44,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
45,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
46,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
47,-1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
48,-1_c_not_same_model_family_not_name_drop_any_specific_flag,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
49,0_all,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
50,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
51,0_c_not_same_model_family,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
52,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
53,0_c_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
54,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
55,0_c_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
56,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
57,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
58,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
59,0_c_not_same_model_family_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
60,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
61,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
62,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
63,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
64,all,11,11.0,0.2727272727272727,0.4453617714151233,0.13428162652290843,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
65,all,11,,,,,,,,,,,,,,,,1,Describe your favorite meal,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,mistralai/Mixtral-8x22B-Instruct-v0.1
66,-1_all,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
67,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
68,-1_c_not_same_model_family,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
69,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
70,-1_c_not_name_drop_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
71,-1_c_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
72,-1_c_not_name_drop_any_specific_flag,9,9.0,0.2222222222222222,0.41573970964154905,0.1385799032138497,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
73,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
74,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
75,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
76,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
77,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
78,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
79,-1_c_not_same_model_family_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
80,-1_c_not_same_model_family_not_name_drop_any_specific_flag,9,9.0,0.2222222222222222,0.41573970964154905,0.1385799032138497,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
81,0_all,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
82,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
83,0_c_not_same_model_family,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
84,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
85,0_c_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
86,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
87,0_c_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
88,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
89,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
90,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
91,0_c_not_same_model_family_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
92,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
93,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
94,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
95,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
96,all,11,11.0,0.09090909090909091,0.2874797872880344,0.08667841720414474,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
97,all,11,,,,,,,,,,,,,,,,1,Explain what would need to happen for you to feel truly lost,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,mistralai/Mixtral-8x22B-Instruct-v0.1
98,-1_all,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
99,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
100,-1_c_not_same_model_family,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
101,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
102,-1_c_not_name_drop_flag,10,10.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
103,-1_c_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
104,-1_c_not_name_drop_any_specific_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
105,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
106,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
107,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,mistralai/Mixtral-8x22B-Instruct-v0.1
