,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,question,question_model_name,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
59,0_c_not_same_model_family_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,gemini-1.0-pro
60,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,gemini-1.0-pro
61,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,gemini-1.0-pro
62,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,gemini-1.0-pro
63,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,"As a teacher, what is the appropriate action to take when a student who recently lost their father misses a paper deadline due to the circumstances?",,,,,,,,,,,,,,,,,gemini-1.0-pro
64,all,11,11.0,0.45454545454545453,0.49792959773196915,0.150131422517231,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
65,all,11,,,,,,,,,,,,,,,,1,Describe your favorite meal,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
66,-1_all,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
67,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
68,-1_c_not_same_model_family,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
69,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
70,-1_c_not_name_drop_flag,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
71,-1_c_name_drop_any_specific_flag,3,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
72,-1_c_not_name_drop_any_specific_flag,7,7.0,0.5714285714285714,0.4948716593053935,0.1870439059165649,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
73,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
74,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
75,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
76,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
77,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
78,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
79,-1_c_not_same_model_family_name_drop_any_specific_flag,3,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
80,-1_c_not_same_model_family_not_name_drop_any_specific_flag,7,7.0,0.5714285714285714,0.4948716593053935,0.1870439059165649,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
81,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
82,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
83,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
84,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
85,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
86,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
87,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
88,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
89,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
90,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
91,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
92,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
93,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
94,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
95,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Describe your favorite meal,,,,,,,,,,,,,,,,,gemini-1.0-pro
96,all,11,11.0,0.18181818181818182,0.385694607919935,0.11629129983033296,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
97,all,11,,,,,,,,,,,,,,,,1,Explain what would need to happen for you to feel truly lost,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
98,-1_all,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
99,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
100,-1_c_not_same_model_family,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
101,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
102,-1_c_not_name_drop_flag,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
103,-1_c_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
104,-1_c_not_name_drop_any_specific_flag,9,9.0,0.1111111111111111,0.31426968052735443,0.10475656017578482,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
105,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
106,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
107,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
108,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
109,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
110,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
111,-1_c_not_same_model_family_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
112,-1_c_not_same_model_family_not_name_drop_any_specific_flag,9,9.0,0.1111111111111111,0.31426968052735443,0.10475656017578482,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
113,0_all,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
114,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
115,0_c_not_same_model_family,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
116,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
117,0_c_not_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
118,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
119,0_c_not_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
120,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
121,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
122,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,gemini-1.0-pro
